poi_id,category,inflow,outflow,demand,inflow_per_hour,outflow_per_hour,demand_per_hour,demand_ratio
747,commercial,0.00416116205958374,0.004159844416239538,0.00416116205958374,0.0009725890720513195,0.0009719302503792182,0.0009725890720513195,0.23373015948215237
748,commercial,0.0066256599258718105,0.0066256599258718105,0.0066256599258718105,0.0014704032468343807,0.0014704032468343807,0.0014704032468343807,0.2219255535393296
749,commercial,0.03728298253672166,0.03728298253672166,0.03728298253672166,0.008274046538308953,0.008274046538308953,0.008274046538308953,0.22192555356690022
750,commercial,1.0447746897369041,1.2904896394280787,1.2904896394280787,0.21799999178600982,0.2894310996379064,0.2894310996379064,0.2242800645543754
751,commercial,2.877800713575717,2.5053729697451637,2.877800713575717,0.6799448073788787,0.5187465462950102,0.6799448073788787,0.2362723743069058
752,commercial,0.7059158037682809,0.61031445984845,0.7059158037682809,0.17837488348057814,0.12742812108975823,0.17837488348057814,0.25268577715378304
753,commercial,9.009425265871899,6.32827367230418,9.009425265871899,1.9563518899863357,1.5018546069723262,1.9563518899863357,0.21714502670851446
754,commercial,0.0012807081806570752,0.0012807081806570752,0.0012807081806570752,0.0002842218719575257,0.0002842218719575257,0.0002842218719575257,0.22192555339950928
755,commercial,1.666168661340932,1.253630452503606,1.666168661340932,0.3749830067033239,0.28553788484844417,0.3749830067033239,0.22505705178809007
756,commercial,0.0214463016704363,0.0214463016704363,0.0214463016704363,0.004759482370301649,0.004759482370301649,0.004759482370301649,0.22192555356248972
757,commercial,0.007573054202555311,0.007573054202555311,0.007573054202555311,0.001680654246139306,0.001680654246139306,0.001680654246139306,0.22192555354354807
758,commercial,0.003583122390845019,0.003583122390845019,0.003583122390845019,0.0007951864201075812,0.0007951864201075812,0.0007951864201075812,0.22192555351092108
759,commercial,0.44996246946342017,0.4891713452213464,0.4891713452213464,0.10259476965966968,0.09285233431659638,0.10259476965966968,0.20973176507924146
760,commercial,0.04520831164156515,0.04596700457827185,0.04596700457827185,0.010042758973946058,0.010194497561287397,0.010194497561287397,0.22177859215748108
761,commercial,0.004988099449926153,0.004988099449926153,0.004988099449926153,0.0011069867317011954,0.0011069867317011954,0.0011069867317011954,0.22192555352834
762,commercial,0.6622103309161401,0.48875009133651076,0.6622103309161401,0.1441931768901832,0.10560160545084223,0.1441931768901832,0.21774528447854366
763,commercial,8.333174939675201,5.343096607077045,8.333174939675201,1.9407851485615215,1.1757277758505678,1.9407851485615215,0.23289864458754947
764,commercial,0.014959564086237404,0.014959564086237404,0.014959564086237404,0.0033199095410466925,0.0033199095410466925,0.0033199095410466925,0.22192555355801033
765,commercial,0.09474630601154123,0.07142042952001328,0.09474630601154123,0.022035650463155847,0.016037132337464823,0.022035650463155847,0.23257529913872385
766,commercial,0.005302701235220654,0.005302701235220654,0.005302701235220654,0.0011768049070577872,0.0011768049070577872,0.0011768049070577872,0.2219255535310001
767,commercial,0.003419246491671408,0.003419246491671408,0.003419246491671408,0.0007588181704662329,0.0007588181704662329,0.0007588181704662329,0.2219255535079541
768,commercial,0.021186942352461536,0.021186942352461536,0.021186942352461536,0.004701923910086145,0.004701923910086145,0.004701923910086145,0.2219255535623781
769,commercial,0.0023049116318322187,0.0023049116318322187,0.0023049116318322187,0.0005115187898308777,0.0005115187898308777,0.0005115187898308777,0.22192555347657122
770,commercial,2.295982389770261,2.4725887694641715,2.4725887694641715,0.5073740174683976,0.5283242697513947,0.5283242697513947,0.2136725185667137
771,commercial,0.43283318009946864,0.44307925679833454,0.44307925679833454,0.1003273708366068,0.09006463347027148,0.1003273708366068,0.22643210959894677
772,commercial,1.3873460665562363,1.6275639369197685,1.6275639369197685,0.2736127539421893,0.39983375202920707,0.39983375202920707,0.24566392936038087
773,commercial,0.00924690129427556,0.00924690129427556,0.00924690129427556,0.002052123688565628,0.002052123688565628,0.002052123688565628,0.22192555354885227
774,commercial,4.132587635771516,3.7200642086581666,4.132587635771516,0.9320844785908606,0.7349452477146092,0.9320844785908606,0.22554500006788686
775,commercial,0.022600293124880183,0.01919737670290096,0.022600293124880183,0.004463301331751925,0.004048972119199767,0.004463301331751925,0.19748864790788412
776,commercial,0.0021893686117263737,0.0021893686117263737,0.0021893686117263737,0.00048587684113239957,0.00048587684113239957,0.00048587684113239957,0.22192555347148582
777,commercial,0.0017309507367254007,0.0017309507367254007,0.0017309507367254007,0.00038414220045512523,0.00038414220045512523,0.00038414220045512523,0.22192555344464449
778,commercial,0.034289140272601,0.034289140272601,0.034289140272601,0.007626749790267792,0.007626749790267792,0.007626749790267792,0.2224246431789245
779,commercial,0.3275333064122014,0.4487807486278592,0.4487807486278592,0.06943144885822733,0.10240541583658488,0.10240541583658488,0.22818584832228167
780,commercial,0.0067657725159808784,0.0067657725159808784,0.0067657725159808784,0.00150149781095699,0.00150149781095699,0.00150149781095699,0.22192555354004279
781,commercial,0.0031959074037521402,0.0031959074037521402,0.0031959074037521402,0.0007092535197453227,0.0007092535197453227,0.0007092535197453227,0.22192555350342796
782,commercial,0.005690865976695962,0.005690865976695962,0.005690865976695962,0.0012629485821870961,0.0012629485821870961,0.0012629485821870961,0.22192555353384388
783,commercial,0.0130884816008649,0.0130884816008649,0.0130884816008649,0.0029046685246997698,0.0029046685246997698,0.0029046685246997698,0.22192555355587623
784,commercial,0.005869852309965096,0.005869852309965096,0.005869852309965096,0.0013026702232798156,0.0013026702232798156,0.0013026702232798156,0.22192555353503196
785,commercial,0.003695081638994631,0.003695081638994631,0.003695081638994631,0.0008200330382307252,0.0008200330382307252,0.0008200330382307252,0.2219255535127816
786,commercial,2.367271609202199,2.367271609202199,2.367271609202199,0.5253580623294968,0.5253580623294968,0.5253580623294968,0.22192555357275934
787,commercial,0.010137022745077731,0.010137022745077731,0.010137022745077731,0.0022496643842819493,0.0022496643842819493,0.0022496643842819493,0.22192555355095764
788,commercial,0.5337240561706864,0.3845871580761113,0.5337240561706864,0.11904928041459314,0.09099990643771078,0.11904928041459314,0.22305399023704078
789,commercial,0.0023591783491180075,0.0023591783491180075,0.0023591783491180075,0.0005235619611050654,0.0005235619611050654,0.0005235619611050654,0.22192555347876794
790,commercial,0.07765326777129865,0.07765326777129865,0.07765326777129865,0.017233244436886376,0.017233244436886376,0.017233244436886376,0.2219255535699943
791,commercial,0.037908774144961604,0.037908774144961604,0.037908774144961604,0.008412925687388441,0.008412925687388441,0.008412925687388441,0.22192555356698773
792,commercial,0.005913152925801749,0.005913152925801749,0.005913152925801749,0.001312279736419504,0.001312279736419504,0.001312279736419504,0.22192555353532475
