poi_id,inflow,outflow,demand,category,lat,lon
514,0.0644142622900493,0.0644142622900493,0.0644142622900493,residential,55.91244345185186,-3.281573404962963
515,0.01251464101252278,0.01251464101252278,0.01251464101252278,residential,55.90871925,-3.24710835
516,0.2195755709939199,0.2195755709939199,0.2195755709939199,residential,55.91033234021739,-3.231756335978261
517,0.0778768852097424,0.0778768852097424,0.0778768852097424,residential,55.956073303000004,-3.28344709234
518,2.8661631037400594,3.4195384062769074,3.4195384062769074,residential,55.946198530000004,-3.199939619333333
519,0.8042911164006574,0.8687140255739859,0.8687140255739859,residential,55.95016109611111,-3.224309201444444
520,4.7381925847876785,5.508815784551892,5.508815784551892,residential,55.9426435075,-3.18171843825
521,0.0026190306808202874,0.0026190306808202874,0.0026190306808202874,residential,55.943911555,-3.1778465110000003
522,6.517497677375448,6.299098666251059,6.517497677375448,residential,55.944112131428575,-3.236726238714285
523,0.06821500752880909,0.06821500752880909,0.06821500752880909,residential,55.91956018428572,-3.2668217534285717
524,0.02764538587685992,0.02764538587685992,0.02764538587685992,residential,55.923019967500004,-3.25297638625
525,0.05529467141768078,0.05529467141768078,0.05529467141768078,residential,55.88865004043479,-3.081816294086956
526,0.0026848676643564167,0.0026848676643564167,0.0026848676643564167,residential,55.87323896,-3.082634111
527,0.004600900293937848,0.004600900293937848,0.004600900293937848,residential,55.871517839999996,-3.0793510069999996
528,0.008909340983911218,0.008909340983911218,0.008909340983911218,residential,55.87393061666666,-3.0805345010000003
529,0.003161528234167876,0.003161528234167876,0.003161528234167876,residential,55.90975489,-3.139883125
530,0.1991070887988515,0.1991070887988515,0.1991070887988515,residential,55.8964728245652,-3.1443177073695647
531,0.004241389503855511,0.004241389503855511,0.004241389503855511,residential,55.92056076,-3.307763153
532,0.0035480141188657423,0.0035480141188657423,0.0035480141188657423,residential,55.9372271,-3.236149
533,0.0279366018970932,0.0279366018970932,0.0279366018970932,residential,55.96547589055555,-3.2199091795555552
534,2.9631840122998763,1.814787933959484,2.9631840122998763,residential,55.97593334857144,-3.1955597402857143
535,0.11956154499146524,0.09026345612822007,0.11956154499146524,residential,55.97437063447368,-3.197193217342105
